tracker_file_name_current,question_current,question_match,status_current,id,matched_id,matched_tracker_file_name
Data Set #4-04 report - Frank Stimson.csv,Was any employee exempt from CT state taxes in 2020?,Was any employee exempt from CT state taxes in 2019?,REJECTED,Data Set #4-04 report - Frank Stimson.csv-Q4,Data Set #2-27 report - Frank Stimson.csv-Q8,Data Set #2-27 report - Frank Stimson.csv
Data Set #4-04 report - Frank Stimson.csv,"What is the CT State income tax rate for 2020 from the CT-W4 form for married filing jointly with income under $80,000?","What is the CT State income tax rate for 2019 from the CT-W4 form for married filing jointly with income under $80,000?",REJECTED,Data Set #4-04 report - Frank Stimson.csv-Q5,Data Set #2-27 report - Frank Stimson.csv-Q10,Data Set #5-41 report - Frank Stimson.csv
Data Set #4-04 report - Frank Stimson.csv,"What is the CT State income tax rate for 2020 from the CT-W4 form for married filing jointly with income over $80,000?","What is the CT State income tax rate for 2019 from the CT-W4 form for married filing jointly with income over $80,000?",REJECTED,Data Set #4-04 report - Frank Stimson.csv-Q6,Data Set #2-27 report - Frank Stimson.csv-Q12,Data Set #5-41 report - Frank Stimson.csv
Data Set #4-04 report - Frank Stimson.csv,"Was there a different CT State income tax rate for 2020 for married filing jointly with income above $150,000?","Was there a different Federal income tax rate for 2016 for married filing jointly with income above $150,000?",REJECTED,Data Set #4-04 report - Frank Stimson.csv-Q7,Data Set #2-11 report - Frank Stimson.csv-Q5,Data Set #2-11 report - Frank Stimson.csv
Data Set #4-04 report - Frank Stimson.csv,"What is the CT State income tax rate for 2020 from the CT-W4 form for married filing separately with income under $80,000?","What is the NJ State income tax rate for 2016 from the NJ-W4 form for married filing separately with income under $80,000?",REJECTED,Data Set #4-04 report - Frank Stimson.csv-Q8,Data Set #3-3 report - Frank Stimson.csv -Q10,Data Set #5-41 report - Frank Stimson.csv
Data Set #4-04 report - Frank Stimson.csv,"What is the CT State income tax rate for 2020 from the CT-W4 form for married filing separately with income between $80,000 - $149,000?","What is the NJ State income tax rate for 2016 from the NJ-W4 form for married filing separately with income between $80,000 - $149,000?",REJECTED,Data Set #4-04 report - Frank Stimson.csv-Q9,Data Set #3-3 report - Frank Stimson.csv -Q8,Data Set #5-41 report - Frank Stimson.csv
Data Set #4-04 report - Frank Stimson.csv,"Did any CT employee head of household earn more than $95,000 in 2020?","Did any employee head of household earn more than $95,000 in 2016?",REJECTED,Data Set #4-04 report - Frank Stimson.csv-Q15,Data Set #3-1 report - Frank Stimson.csv-Q8,Data Set #3-1 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,Which employee will have the highest tax % withheld rate for 2020?,Which employee will have the lowest tax % withheld rate for 2019?,REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q3,Data Set #2-34 report - Frank Stimson.csv-Q14,Data Set #3-30 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,Which employee will have the lowest tax % withheld rate for 2020?,Which employee will have the lowest tax % withheld rate for 2019?,REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q4,Data Set #2-34 report - Frank Stimson.csv-Q14,Data Set #3-30 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,"How many employees are ""Head of Household"" for 2020?","How many employees are ""Head of Household"" for 2017?",REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q1,Data Set #2-40 report - Frank Stimson.csv-Q3,Data Set #2-40 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,How many employees are there for each type from the W-4 form for 2020?,How many employees are there for each type from the W-4 form for 2017?,REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q2,Data Set #2-40 report - Frank Stimson.csv-Q5,Data Set #2-40 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,"What is the total taxes withheld % for head of household with income under $60,000 for 2020?","What is the total taxes withheld % for head of household with income over $60,000 in 2017?",REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q5,Data Set #3-30 report - Frank Stimson.csv -Q3,Data Set #3-30 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,"What is the total taxes withheld % for head of household with income over $60,000 for 2020?","What is the total taxes withheld % for head of household with income over $60,000 in 2017?",REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q6,Data Set #3-30 report - Frank Stimson.csv -Q3,Data Set #3-30 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,"How many employees are ""Head of Household"" for 2020?","How many employees are ""Head of Household"" for 2017?",REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q7,Data Set #2-40 report - Frank Stimson.csv-Q3,Data Set #2-40 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,"What is the total taxes withheld % for married filing jointly with income under $80,000 for 2020?","What is the total taxes withheld % for married filing jointly with income under $80,000?",REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q8,Data Set #3-49 report - Frank Stimson.csv-Q5,Data Set #3-49 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,"What is the total taxes withheld % for married filing jointly with income between $80,000 - $149,000 for 2020?","What is the total taxes withheld % for married filing jointly with income between $80,000 - $149,000 in 2017?",REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q9,Data Set #3-30 report - Frank Stimson.csv -Q6,Data Set #3-30 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,"What is the total taxes withheld % for married filing jointly with income over $150,000 2020?","What is the total taxes withheld % for married filing jointly with income over $150,000 in 2017?",REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q10,Data Set #3-30 report - Frank Stimson.csv -Q6,Data Set #3-30 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,"What is the total taxes withheld % for married filing separately with income under $80,000 for 2020?","What is the total taxes withheld % for married filing separately with income under $80,000 in 2017?",REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q11,Data Set #3-30 report - Frank Stimson.csv -Q10,Data Set #3-30 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,"What is the total taxes withheld % for married filing separately with income between $80,000 - $149,000 for 2020?","What is the total taxes withheld % for married filing separately with income between $80,000 - $149,000 in 2017?",REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q12,Data Set #3-30 report - Frank Stimson.csv -Q8,Data Set #3-30 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,"What is the total taxes withheld % for married filing separately with income over $150,000 for 2020?","What is the total taxes withheld % for married filing separately with income over $150,000 in 2017?",REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q13,Data Set #3-30 report - Frank Stimson.csv -Q9,Data Set #3-30 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,"What is the total taxes withheld % for singles with income under $80,000 for 2020?","What is the total taxes withheld % for singles with income under $80,000 in 2017",REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q14,Data Set #3-30 report - Frank Stimson.csv -Q13,Data Set #3-30 report - Frank Stimson.csv
Data Set #4-11 report - Frank Stimson.csv,"What is the total taxes withheld % for singles with income between $80,000 - $14,900 for 2020?","What is the Social Security  tax rate for 2018 from the federal W-4 form for singles with income between $80,000 - $149,000?",REJECTED,Data Set #4-11 report - Frank Stimson.csv-Q15,Data Set #3-56 report - Frank Stimson.csv-Q11,Data Set #3-56 report - Frank Stimson.csv
Data Set #4-16 report - Frank Stimson.csv,"How many employees opted for ""R = roll over"" for their 2020 end-of-year vacation option?","How many employees opted for ""R = roll over"" for their 2016 end-of-year vacation option?",REJECTED,Data Set #4-16 report - Frank Stimson.csv-Q10,Data Set #3-16 report - Frank Stimson.csv -Q5,Data Set #3-16 report - Frank Stimson.csv
Data Set #4-16 report - Frank Stimson.csv,"How many employees chose ""C= cash out"" for their 2020 end-of-year personal days option?","How many employees chose ""C= cash out"" for their 2016 end-of-year personal days option?",REJECTED,Data Set #4-16 report - Frank Stimson.csv-Q11,Data Set #3-16 report - Frank Stimson.csv -Q2,Data Set #3-16 report - Frank Stimson.csv
Data Set #4-16 report - Frank Stimson.csv,"How many employees selected ""N = can't roll or cash"" for their 2020 end-of-year personal days option?","How many employees selected ""N = can't roll or cash"" for their 2016 end-of-year personal days option?",REJECTED,Data Set #4-16 report - Frank Stimson.csv-Q12,Data Set #3-16 report - Frank Stimson.csv -Q6,Data Set #3-16 report - Frank Stimson.csv
Data Set #4-16 report - Frank Stimson.csv,"How many employees opted for ""R = roll over"" for their 2020 end-of-year personal days option?","How many employees opted for ""R = roll over"" for their 2016 end-of-year personal days option?",REJECTED,Data Set #4-16 report - Frank Stimson.csv-Q13,Data Set #3-16 report - Frank Stimson.csv -Q4,Data Set #3-16 report - Frank Stimson.csv
Data Set #4-16 report - Frank Stimson.csv,What will be the total number of vacation days in 2020 rolled over to 2021?,What were the total wages for carryover vacation days in 2020?,REJECTED,Data Set #4-16 report - Frank Stimson.csv-Q14,Data Set #5-51 report - Frank Stimson.csv -Q14,Data Set #3-16 report - Frank Stimson.csv
Data Set #4-16 report - Frank Stimson.csv,What will be the total number of vacation days in 2020 forfeited?,What will be the number of vacation days in 2016 forfeited?,REJECTED,Data Set #4-16 report - Frank Stimson.csv-Q15,Data Set #3-16 report - Frank Stimson.csv -Q14,Data Set #3-16 report - Frank Stimson.csv
Data Set #4-16 report - Frank Stimson.csv,What was the average deduction in dollars for 2020?,What was the average deduction in dollars for 2016?,REJECTED,Data Set #4-16 report - Frank Stimson.csv-Q5,Data Set #2-26 report - Frank Stimson.csv-Q10,Data Set #2-26 report - Frank Stimson.csv
Data Set #4-16 report - Frank Stimson.csv,What were the average net wages for 2020 in week 28?,What were the average net wages for 2020 in week 25?,REJECTED,Data Set #4-16 report - Frank Stimson.csv-Q6,Data Set #5-54 report - Frank Stimson.csv-Q1,Data Set #5-54 report - Frank Stimson.csv
Data Set #4-16 report - Frank Stimson.csv,What was the average percentage deduction from net salary in 2020?,What was the average deduction in dollars for 2016?,REJECTED,Data Set #4-16 report - Frank Stimson.csv-Q7,Data Set #3-16 report - Frank Stimson.csv -Q11,Data Set #3-16 report - Frank Stimson.csv
Data Set #4-16 report - Frank Stimson.csv,"How many employees selected ""N = can't roll or cash"" for their 2020 end-of-year vacation option?","How many employees selected ""N = can't roll or cash"" for their 2016 end-of-year vacation option?",REJECTED,Data Set #4-16 report - Frank Stimson.csv-Q9,Data Set #3-16 report - Frank Stimson.csv -Q7,Data Set #3-16 report - Frank Stimson.csv
Data Set #4-18 report - Frank Stimson.csv,Which employee will have the highest Social Security  tax rate for 2020?,Which employee will have the highest Social Security  tax rate for 2018?,REJECTED,Data Set #4-18 report - Frank Stimson.csv-Q13,Data Set #3-56 report - Frank Stimson.csv-Q13,Data Set #3-18 report - Frank Stimson.csv
Data Set #4-18 report - Frank Stimson.csv,Which employee will have the lowest Social Security  tax rate for 2020?,Which employee will have the lowest Social Security  tax rate for 2017?,REJECTED,Data Set #4-18 report - Frank Stimson.csv-Q14,Data Set #3-37 report - Frank Stimson.csv-Q14,Data Set #3-18 report - Frank Stimson.csv
Data Set #4-18 report - Frank Stimson.csv,"What is the Social Security  tax rate for 2020 from the federal W-4 form for a head of household with income under $60,000?","What is the Social Security  tax rate for 2017 from the federal W-4 form for a head of household with income under $60,000?",REJECTED,Data Set #4-18 report - Frank Stimson.csv-Q1,Data Set #3-37 report - Frank Stimson.csv-Q1,Data Set #3-37 report - Frank Stimson.csv
Data Set #4-18 report - Frank Stimson.csv,"What is the Social Security  tax rate for 2020 from the federal W-4 form for a head of household with income over $60,000?","What is the Social Security  tax rate for 2017 from the federal W-4 form for a head of household with income over $60,000?",REJECTED,Data Set #4-18 report - Frank Stimson.csv-Q2,Data Set #3-37 report - Frank Stimson.csv-Q2,Data Set #3-37 report - Frank Stimson.csv
Data Set #4-18 report - Frank Stimson.csv,Was any employee exempt from Social Security tax in 2020?,Was any employee exempt from Social Security tax in 2018?,REJECTED,Data Set #4-18 report - Frank Stimson.csv-Q3,Data Set #3-37 report - Frank Stimson.csv-Q5,Data Set #3-37 report - Frank Stimson.csv
Data Set #4-18 report - Frank Stimson.csv,"What is the Social Security  tax rate for 2020 from the federal W-4 form for married filing jointly with income under $80,000?","What is the Social Security  tax rate for 2017 from the federal W-4 form for married filing jointly with income under $80,000?",REJECTED,Data Set #4-18 report - Frank Stimson.csv-Q4,Data Set #3-37 report - Frank Stimson.csv-Q4,Data Set #3-37 report - Frank Stimson.csv
